{'m_playerId': 1, 'm_type': 1, 'm_userId': 0, 'm_slotId': 0, '_event': 'NNet.Replay.Tracker.SPlayerSetupEvent', '_eventid': 9, '_gameloop': 0, '_bits': 192, 'time': 0.0}
{'m_playerId': 2, 'm_type': 1, 'm_userId': 1, 'm_slotId': 1, '_event': 'NNet.Replay.Tracker.SPlayerSetupEvent', '_eventid': 9, '_gameloop': 0, '_bits': 192, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceOverlord', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceStalker', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 280, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceGhost', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 264, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceColossus', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceRoach', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 264, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceOracle', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 272, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceMule', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 256, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceViking', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 272, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceInfestor', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceOverlord', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceStalker', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 280, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceGhost', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 264, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceRoach', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 264, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceOracle', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 272, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceMule', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 256, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceViking', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 272, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceInfestor', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_unitTagIndex': 0, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'MineralField750', 'm_controlPlayerId': 0, 'm_upkeepPlayerId': 0, 'm_x': 34, 'm_y': 70, 'm_creatorUnitTagIndex': None, 'm_creatorUnitTagRecycle': None, 'm_creatorAbilityName': None, '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 0, '_bits': 432, 'time': 0.0}
{'m_unitTagIndex': 356, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Marine', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 113, 'm_y': 148, 'm_creatorUnitTagIndex': 232, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'BarracksTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 6918, '_bits': 536, 'time': 5.09}
{'m_unitTagIndex': 357, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Refinery', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 91, 'm_y': 154, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 6935, '_bits': 320, 'time': 5.1}
{'m_unitTagIndex': 301, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 6938, '_bits': 168, 'time': 5.1}
{'m_unitTagIndex': 358, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Extractor', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 104, 'm_y': 26, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 6953, '_bits': 320, 'time': 5.1}
{'m_unitTagIndex': 359, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'SCV', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 123, 'm_y': 150, 'm_creatorUnitTagIndex': 183, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'CommandCenterTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 6961, '_bits': 552, 'time': 5.11}
{'m_unitTagIndex': 360, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'SCV', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 98, 'm_y': 154, 'm_creatorUnitTagIndex': 224, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'CommandCenterTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 6964, '_bits': 552, 'time': 5.11}
{'m_unitTagIndex': 361, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Marine', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 110, 'm_y': 144, 'm_creatorUnitTagIndex': 230, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'BarracksTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 6998, '_bits': 536, 'time': 5.12}
{'m_unitTagIndex': 362, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Barracks', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 132, 'm_y': 145, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 7002, '_bits': 320, 'time': 5.13}
{'m_unitTagIndex': 363, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Roach', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 40, 'm_y': 31, 'm_creatorUnitTagIndex': 305, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'LarvaTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7003, '_bits': 488, 'time': 5.13}
{'m_unitTagIndex': 305, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Larva', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7003, '_bits': 184, 'time': 5.13}
{'m_unitTagIndex': 305, 'm_unitTagRecycle': 2, 'm_killerPlayerId': None, 'm_x': 40, 'm_y': 31, 'm_killerUnitTagIndex': None, 'm_killerUnitTagRecycle': None, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 7003, '_bits': 240, 'time': 5.13}
{'m_unitTagIndex': 334, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7015, '_bits': 168, 'time': 5.13}
{'m_unitTagIndex': 305, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Overlord', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 42, 'm_y': 31, 'm_creatorUnitTagIndex': 326, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'LarvaTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7025, '_bits': 512, 'time': 5.14}
{'m_unitTagIndex': 326, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Larva', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7025, '_bits': 184, 'time': 5.14}
{'m_unitTagIndex': 326, 'm_unitTagRecycle': 2, 'm_killerPlayerId': None, 'm_x': 42, 'm_y': 31, 'm_killerUnitTagIndex': None, 'm_killerUnitTagRecycle': None, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 7025, '_bits': 240, 'time': 5.14}
{'m_unitTagIndex': 326, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Overlord', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 41, 'm_y': 30, 'm_creatorUnitTagIndex': 330, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'LarvaTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7029, '_bits': 512, 'time': 5.14}
{'m_unitTagIndex': 330, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Larva', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7029, '_bits': 184, 'time': 5.14}
{'m_unitTagIndex': 330, 'm_unitTagRecycle': 2, 'm_killerPlayerId': None, 'm_x': 41, 'm_y': 31, 'm_killerUnitTagIndex': None, 'm_killerUnitTagRecycle': None, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 7029, '_bits': 240, 'time': 5.14}
{'m_unitTagIndex': 330, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Barracks', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 132, 'm_y': 142, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 7035, '_bits': 320, 'time': 5.14}
{'m_playerId': 1, 'm_stats': {'m_scoreValueMineralsCurrent': 290, 'm_scoreValueVespeneCurrent': 260, 'm_scoreValueMineralsCollectionRate': 1735, 'm_scoreValueVespeneCollectionRate': 335, 'm_scoreValueWorkersActiveCount': 39, 'm_scoreValueMineralsUsedInProgressArmy': 200, 'm_scoreValueMineralsUsedInProgressEconomy': 600, 'm_scoreValueMineralsUsedInProgressTechnology': 300, 'm_scoreValueVespeneUsedInProgressArmy': 200, 'm_scoreValueVespeneUsedInProgressEconomy': 0, 'm_scoreValueVespeneUsedInProgressTechnology': 0, 'm_scoreValueMineralsUsedCurrentArmy': 1000, 'm_scoreValueMineralsUsedCurrentEconomy': 3700, 'm_scoreValueMineralsUsedCurrentTechnology': 1100, 'm_scoreValueVespeneUsedCurrentArmy': 25, 'm_scoreValueVespeneUsedCurrentEconomy': 0, 'm_scoreValueVespeneUsedCurrentTechnology': 275, 'm_scoreValueMineralsLostArmy': 0, 'm_scoreValueMineralsLostEconomy': 0, 'm_scoreValueMineralsLostTechnology': 0, 'm_scoreValueVespeneLostArmy': 0, 'm_scoreValueVespeneLostEconomy': 0, 'm_scoreValueVespeneLostTechnology': 0, 'm_scoreValueMineralsKilledArmy': 0, 'm_scoreValueMineralsKilledEconomy': 100, 'm_scoreValueMineralsKilledTechnology': 0, 'm_scoreValueVespeneKilledArmy': 0, 'm_scoreValueVespeneKilledEconomy': 0, 'm_scoreValueVespeneKilledTechnology': 0, 'm_scoreValueFoodUsed': 262144, 'm_scoreValueFoodMade': 286720, 'm_scoreValueMineralsUsedActiveForces': 1000, 'm_scoreValueVespeneUsedActiveForces': 25, 'm_scoreValueMineralsFriendlyFireArmy': 0, 'm_scoreValueMineralsFriendlyFireEconomy': 0, 'm_scoreValueMineralsFriendlyFireTechnology': 0, 'm_scoreValueVespeneFriendlyFireArmy': 0, 'm_scoreValueVespeneFriendlyFireEconomy': 0, 'm_scoreValueVespeneFriendlyFireTechnology': 0}, '_event': 'NNet.Replay.Tracker.SPlayerStatsEvent', '_eventid': 0, '_gameloop': 7040, '_bits': 1192, 'time': 5.14}
{'m_playerId': 2, 'm_stats': {'m_scoreValueMineralsCurrent': 315, 'm_scoreValueVespeneCurrent': 41, 'm_scoreValueMineralsCollectionRate': 1735, 'm_scoreValueVespeneCollectionRate': 470, 'm_scoreValueWorkersActiveCount': 48, 'm_scoreValueMineralsUsedInProgressArmy': 0, 'm_scoreValueMineralsUsedInProgressEconomy': 350, 'm_scoreValueMineralsUsedInProgressTechnology': 0, 'm_scoreValueVespeneUsedInProgressArmy': 0, 'm_scoreValueVespeneUsedInProgressEconomy': 0, 'm_scoreValueVespeneUsedInProgressTechnology': 0, 'm_scoreValueMineralsUsedCurrentArmy': 1075, 'm_scoreValueMineralsUsedCurrentEconomy': 4475, 'm_scoreValueMineralsUsedCurrentTechnology': 850, 'm_scoreValueVespeneUsedCurrentArmy': 25, 'm_scoreValueVespeneUsedCurrentEconomy': 0, 'm_scoreValueVespeneUsedCurrentTechnology': 100, 'm_scoreValueMineralsLostArmy': 0, 'm_scoreValueMineralsLostEconomy': 100, 'm_scoreValueMineralsLostTechnology': 0, 'm_scoreValueVespeneLostArmy': 0, 'm_scoreValueVespeneLostEconomy': 0, 'm_scoreValueVespeneLostTechnology': 0, 'm_scoreValueMineralsKilledArmy': 0, 'm_scoreValueMineralsKilledEconomy': 0, 'm_scoreValueMineralsKilledTechnology': 0, 'm_scoreValueVespeneKilledArmy': 0, 'm_scoreValueVespeneKilledEconomy': 0, 'm_scoreValueVespeneKilledTechnology': 0, 'm_scoreValueFoodUsed': 262144, 'm_scoreValueFoodMade': 335872, 'm_scoreValueMineralsUsedActiveForces': 1075, 'm_scoreValueVespeneUsedActiveForces': 25, 'm_scoreValueMineralsFriendlyFireArmy': 0, 'm_scoreValueMineralsFriendlyFireEconomy': 0, 'm_scoreValueMineralsFriendlyFireTechnology': 0, 'm_scoreValueVespeneFriendlyFireArmy': 0, 'm_scoreValueVespeneFriendlyFireEconomy': 0, 'm_scoreValueVespeneFriendlyFireTechnology': 0}, '_event': 'NNet.Replay.Tracker.SPlayerStatsEvent', '_eventid': 0, '_gameloop': 7040, '_bits': 1160, 'time': 5.14}
{'m_unitTagIndex': 364, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'BarracksReactor', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 117, 'm_y': 155, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 7042, '_bits': 376, 'time': 5.14}
{'m_unitTagIndex': 365, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 41, 'm_y': 31, 'm_creatorUnitTagIndex': 196, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7063, '_bits': 408, 'time': 5.15}
{'m_unitTagIndex': 346, 'm_unitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 7106, '_bits': 120, 'time': 5.17}
{'m_unitTagIndex': 275, 'm_unitTagRecycle': 2, 'm_killerPlayerId': None, 'm_x': 107, 'm_y': 30, 'm_killerUnitTagIndex': None, 'm_killerUnitTagRecycle': None, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 7107, '_bits': 248, 'time': 5.17}
{'m_unitTagIndex': 275, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 42, 'm_y': 31, 'm_creatorUnitTagIndex': 196, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7115, '_bits': 408, 'time': 5.18}
{'m_unitTagIndex': 367, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 40, 'm_y': 31, 'm_creatorUnitTagIndex': 196, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7119, '_bits': 408, 'time': 5.18}
{'m_unitTagIndex': 369, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 39, 'm_y': 32, 'm_creatorUnitTagIndex': 196, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7123, '_bits': 408, 'time': 5.18}
{'m_unitTagIndex': 368, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'CreepTumorQueen', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 84, 'm_y': 49, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 7151, '_bits': 368, 'time': 5.19}
{'m_unitTagIndex': 366, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'CreepTumor', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 74, 'm_y': 55, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 7151, '_bits': 328, 'time': 5.19}
{'m_unitTagIndex': 371, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'CreepTumor', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 86, 'm_y': 50, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 7164, '_bits': 328, 'time': 5.2}
{'m_unitTagIndex': 275, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7179, '_bits': 168, 'time': 5.2}
{'m_unitTagIndex': 373, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'CreepTumorQueen', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 70, 'm_y': 50, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 7181, '_bits': 368, 'time': 5.21}
{'m_unitTagIndex': 337, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7192, '_bits': 168, 'time': 5.21}
{'m_unitTagIndex': 338, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7193, '_bits': 168, 'time': 5.21}
{'m_unitTagIndex': 345, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7195, '_bits': 168, 'time': 5.21}
{'m_playerId': 1, 'm_stats': {'m_scoreValueMineralsCurrent': 120, 'm_scoreValueVespeneCurrent': 25, 'm_scoreValueMineralsCollectionRate': 1735, 'm_scoreValueVespeneCollectionRate': 358, 'm_scoreValueWorkersActiveCount': 39, 'm_scoreValueMineralsUsedInProgressArmy': 350, 'm_scoreValueMineralsUsedInProgressEconomy': 600, 'm_scoreValueMineralsUsedInProgressTechnology': 350, 'm_scoreValueVespeneUsedInProgressArmy': 225, 'm_scoreValueVespeneUsedInProgressEconomy': 0, 'm_scoreValueVespeneUsedInProgressTechnology': 50, 'm_scoreValueMineralsUsedCurrentArmy': 1000, 'm_scoreValueMineralsUsedCurrentEconomy': 3700, 'm_scoreValueMineralsUsedCurrentTechnology': 1100, 'm_scoreValueVespeneUsedCurrentArmy': 25, 'm_scoreValueVespeneUsedCurrentEconomy': 0, 'm_scoreValueVespeneUsedCurrentTechnology': 275, 'm_scoreValueMineralsLostArmy': 0, 'm_scoreValueMineralsLostEconomy': 0, 'm_scoreValueMineralsLostTechnology': 0, 'm_scoreValueVespeneLostArmy': 0, 'm_scoreValueVespeneLostEconomy': 0, 'm_scoreValueVespeneLostTechnology': 0, 'm_scoreValueMineralsKilledArmy': 0, 'm_scoreValueMineralsKilledEconomy': 100, 'm_scoreValueMineralsKilledTechnology': 0, 'm_scoreValueVespeneKilledArmy': 0, 'm_scoreValueVespeneKilledEconomy': 0, 'm_scoreValueVespeneKilledTechnology': 0, 'm_scoreValueFoodUsed': 274432, 'm_scoreValueFoodMade': 286720, 'm_scoreValueMineralsUsedActiveForces': 1000, 'm_scoreValueVespeneUsedActiveForces': 25, 'm_scoreValueMineralsFriendlyFireArmy': 0, 'm_scoreValueMineralsFriendlyFireEconomy': 0, 'm_scoreValueMineralsFriendlyFireTechnology': 0, 'm_scoreValueVespeneFriendlyFireArmy': 0, 'm_scoreValueVespeneFriendlyFireEconomy': 0, 'm_scoreValueVespeneFriendlyFireTechnology': 0}, '_event': 'NNet.Replay.Tracker.SPlayerStatsEvent', '_eventid': 0, '_gameloop': 7200, '_bits': 1184, 'time': 5.21}
{'m_playerId': 2, 'm_stats': {'m_scoreValueMineralsCurrent': 230, 'm_scoreValueVespeneCurrent': 5, 'm_scoreValueMineralsCollectionRate': 1763, 'm_scoreValueVespeneCollectionRate': 537, 'm_scoreValueWorkersActiveCount': 48, 'm_scoreValueMineralsUsedInProgressArmy': 300, 'm_scoreValueMineralsUsedInProgressEconomy': 275, 'm_scoreValueMineralsUsedInProgressTechnology': 0, 'm_scoreValueVespeneUsedInProgressArmy': 100, 'm_scoreValueVespeneUsedInProgressEconomy': 0, 'm_scoreValueVespeneUsedInProgressTechnology': 0, 'm_scoreValueMineralsUsedCurrentArmy': 1075, 'm_scoreValueMineralsUsedCurrentEconomy': 4550, 'm_scoreValueMineralsUsedCurrentTechnology': 850, 'm_scoreValueVespeneUsedCurrentArmy': 25, 'm_scoreValueVespeneUsedCurrentEconomy': 0, 'm_scoreValueVespeneUsedCurrentTechnology': 100, 'm_scoreValueMineralsLostArmy': 0, 'm_scoreValueMineralsLostEconomy': 100, 'm_scoreValueMineralsLostTechnology': 0, 'm_scoreValueVespeneLostArmy': 0, 'm_scoreValueVespeneLostEconomy': 0, 'm_scoreValueVespeneLostTechnology': 0, 'm_scoreValueMineralsKilledArmy': 0, 'm_scoreValueMineralsKilledEconomy': 0, 'm_scoreValueMineralsKilledTechnology': 0, 'm_scoreValueVespeneKilledArmy': 0, 'm_scoreValueVespeneKilledEconomy': 0, 'm_scoreValueVespeneKilledTechnology': 0, 'm_scoreValueFoodUsed': 294912, 'm_scoreValueFoodMade': 335872, 'm_scoreValueMineralsUsedActiveForces': 1075, 'm_scoreValueVespeneUsedActiveForces': 25, 'm_scoreValueMineralsFriendlyFireArmy': 0, 'm_scoreValueMineralsFriendlyFireEconomy': 0, 'm_scoreValueMineralsFriendlyFireTechnology': 0, 'm_scoreValueVespeneFriendlyFireArmy': 0, 'm_scoreValueVespeneFriendlyFireEconomy': 0, 'm_scoreValueVespeneFriendlyFireTechnology': 0}, '_event': 'NNet.Replay.Tracker.SPlayerStatsEvent', '_eventid': 0, '_gameloop': 7200, '_bits': 1176, 'time': 5.21}
{'m_unitTagIndex': 372, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 101, 'm_y': 30, 'm_creatorUnitTagIndex': 241, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7204, '_bits': 416, 'time': 5.22}
{'m_unitTagIndex': 374, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 102, 'm_y': 30, 'm_creatorUnitTagIndex': 241, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7208, '_bits': 416, 'time': 5.22}
{'m_unitTagIndex': 376, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 100, 'm_y': 30, 'm_creatorUnitTagIndex': 241, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7212, '_bits': 416, 'time': 5.22}
{'m_unitTagIndex': 370, 'm_unitTagRecycle': 4, 'm_unitTypeName': b'SCV', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 123, 'm_y': 150, 'm_creatorUnitTagIndex': 183, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'CommandCenterTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7232, '_bits': 552, 'time': 5.23}
{'m_unitTagIndex': 375, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 69, 'm_y': 31, 'm_creatorUnitTagIndex': 222, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7269, '_bits': 416, 'time': 5.25}
{'m_unitTagIndex': 349, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 7271, '_bits': 168, 'time': 5.25}
{'m_unitTagIndex': 377, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 69, 'm_y': 31, 'm_creatorUnitTagIndex': 222, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 7306, '_bits': 416, 'time': 5.26}
